date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:40	2373/2373	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265f5b53a-945%22	https://uithemez.com/i/webfolio/webfolio/assets/imgs/brands/c5.svg	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/imgs/brands/c5.svg	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:41	43702/43702	---M--	200	added ('OK')	image/jpeg	etag:%2265f5b523-aab6%22	https://uithemez.com/i/webfolio/webfolio/assets/imgs/blog/1.jpg	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/imgs/blog/1.jpg	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:41	1735/1735	---M--	200	added ('OK')	image/png	etag:%2265f5b4e5-6c7%22	https://uithemez.com/i/webfolio/webfolio/assets/imgs/star.png	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/imgs/star.png	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:42	84952/84952	---M--	200	added ('OK')	image/jpeg	etag:%2265f5b523-14bd8%22	https://uithemez.com/i/webfolio/webfolio/assets/imgs/blog/2.jpg	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/imgs/blog/2.jpg	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:42	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4eb-15d9d%22	https://uithemez.com/i/webfolio/webfolio/assets/js/jquery-3.6.0.min.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/jquery-3.6.0.min.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:42	13424/13424	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4ec-3470%22	https://uithemez.com/i/webfolio/webfolio/assets/js/jquery-migrate-3.4.0.min.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/jquery-migrate-3.4.0.min.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:43	489945/489945	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4ed-779d9%22	https://uithemez.com/i/webfolio/webfolio/assets/js/plugins.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/plugins.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:43	71373/71373	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4ea-116cd%22	https://uithemez.com/i/webfolio/webfolio/assets/js/gsap.min.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/gsap.min.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:44	12177/12177	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4ed-2f91%22	https://uithemez.com/i/webfolio/webfolio/assets/js/ScrollSmoother.min.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/ScrollSmoother.min.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:44	41310/41310	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f5b4ed-a15e%22	https://uithemez.com/i/webfolio/webfolio/assets/js/ScrollTrigger.min.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/ScrollTrigger.min.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:45	238/238	---MCZ	200	added ('OK')	application/javascript	etag:W/%226719a4f7-ee%22	https://uithemez.com/i/webfolio/webfolio/assets/js/smoother-script.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/smoother-script.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:45	40304/40304	---MCZ	200	added ('OK')	application/javascript	etag:W/%226719a4a1-9d70%22	https://uithemez.com/i/webfolio/webfolio/assets/js/scripts.js	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/js/scripts.js	(from https://uithemez.com/i/webfolio/webfolio/home-modern-studio.html)
23:08:45	162764/162764	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fc-27bcc%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/bootstrap.min.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/bootstrap.min.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:46	16952/16952	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fc-4238%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/animate.min.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/animate.min.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:46	16465/16465	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fe-4051%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/themify-icons.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/themify-icons.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:46	9757/9757	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fd-261d%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/pe-icon-7-stroke.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/pe-icon-7-stroke.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:46	59306/59306	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fd-e7aa%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/fontawesome-all.min.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/fontawesome-all.min.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:47	2832/2832	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fd-b10%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/justifiedGallery.min.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/justifiedGallery.min.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:47	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fd-1b27%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/magnific-popup.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/magnific-popup.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:47	3174/3174	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4ff-c66%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/YouTubePopUp.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/YouTubePopUp.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
23:08:58	13666/13666	---MCZ	200	added ('OK')	text/css	etag:W/%2265f5b4fe-3562%22	https://uithemez.com/i/webfolio/webfolio/assets/css/plugins/swiper.min.css	C:/Users/MHE/Desktop/My%20Information/uithemez.com/i/webfolio/webfolio/assets/css/plugins/swiper.min.css	(from https://uithemez.com/i/webfolio/webfolio/assets/css/plugins.css)
